ID,pielou_e,faith_pd,observed_otus,shannon,plateID,fishID,timepoint,line,sex,auclate,auc,auclate_continuous,auc_continuous,exposed,GroupStage,batch,seqbatch,behav,shoaltreat,shoaling2,shoaling1,swimprop,rSMIpre,rSMIpost,rSMIdiff,Taxa1,Taxa2,Taxa3,Taxa4,Taxa5,Taxa6,Taxa7,Taxa8,Taxa9,Taxa10,Taxa11,Taxa12,Taxa13,Taxa14,Taxa15,Taxa16,Taxa17,Taxa18,Taxa19,Taxa20,Taxa21,Taxa22,Taxa23,Taxa24,Taxa25,Taxa26,Taxa27,Taxa28,Taxa29,Taxa30,Taxa31,Taxa32,Taxa33,Taxa34,Taxa35,Taxa36,Taxa37,Taxa38,Taxa39,Taxa40,Taxa41,Taxa42,Taxa43,Taxa44,Taxa45,Taxa46,Taxa47,Taxa48,Taxa49,Taxa50,Taxa51,Taxa52,Taxa53,Taxa54,Taxa55,Taxa56,Taxa57,Taxa58,Taxa59,Taxa60,Taxa61,Taxa62,Taxa63,Taxa64,Taxa65,Taxa66,Taxa67,Taxa68,Taxa69,Taxa70,Taxa71,Taxa72,Taxa73,Taxa74,Taxa75,Taxa76,Taxa77,Taxa78,Taxa79,Taxa80,Taxa81,Taxa82,Taxa83,Taxa84,Taxa85,Taxa86,Taxa87,Taxa88,Taxa89,Taxa90,Taxa91,Taxa92,Taxa93,Taxa94,Taxa95,Taxa96,Taxa97,Taxa98,Taxa99,Taxa100,Taxa101,Taxa102,Taxa103,Taxa104,Taxa105,Taxa106,Taxa107,Taxa108,Taxa109,Taxa110,Taxa111,Taxa112,Taxa113,Taxa114,Taxa115,Taxa116,Taxa117,Taxa118,Taxa119,Taxa120,Taxa121,Taxa122,Taxa123,Taxa124,Taxa125,Taxa126,Taxa127,Taxa128,Taxa129,Taxa130,Taxa131,Taxa132,Taxa133,Taxa134,Taxa135,Taxa136,Taxa137,Taxa138,Taxa139,Taxa140,Taxa141,Taxa142,Taxa143,Taxa144,Taxa145,Taxa146,Taxa147,Taxa148,Taxa149,Taxa150,Taxa151,Taxa152,Taxa153,Taxa154,Taxa155,Taxa156,Taxa157,Taxa158,Taxa159,Taxa160,Taxa161,Taxa162,Taxa163,Taxa164,Taxa165,Taxa166,Taxa167,Taxa168,Taxa169,Taxa170,Taxa171,Taxa172,Taxa173,Taxa174,Taxa175,Taxa176,Taxa177,Taxa178,Taxa179,Taxa180,Taxa181,Taxa182,Taxa183,Taxa184,Taxa185,Taxa186,Taxa187,Taxa188,Taxa189,Taxa190,Taxa191,Taxa192,Taxa193,Taxa194,Taxa195,Taxa196,Taxa197,Taxa198,Taxa199,Taxa200,Taxa201,Taxa202,Taxa203,Taxa204,Taxa205,Taxa206,Taxa207,Taxa208,Taxa209,Taxa210,Taxa211,Taxa212,Taxa213,Taxa214,Taxa215,Taxa216,Taxa217,Taxa218,Taxa219,Taxa220,Taxa221,Taxa222,Taxa223,Taxa224,Taxa225,Taxa226,Taxa227,Taxa228,Taxa229,Taxa230,Taxa231,Taxa232,Taxa233,Taxa234,Taxa235,Taxa236,Taxa237,Taxa238,Taxa239,Taxa240,Taxa241,Taxa242,Taxa243,Taxa244,Taxa245,Taxa246,Taxa247,Taxa248,Taxa249,Taxa250,Taxa251,Taxa252,Taxa253,Taxa254,Taxa255,Taxa256,Taxa257,Taxa258,Taxa259,Taxa260,Taxa261,Taxa262,Taxa263,Taxa264,Taxa265,Taxa266,Taxa267,Taxa268,Taxa269,Taxa270,Taxa271,Taxa272,Taxa273,Taxa274,Taxa275,Taxa276,Taxa277,Taxa278,Taxa279,Taxa280,Taxa281,Taxa282,Taxa283,Taxa284,Taxa285,Taxa286,Taxa287,Taxa288,Taxa289,Taxa290,Taxa291,Taxa292,Taxa293,Taxa294,Taxa295,Taxa296,Taxa297,Taxa298,Taxa299,Taxa300,Taxa301,Taxa302,Taxa303,Taxa304,Taxa305,Taxa306,Taxa307,Taxa308,Taxa309,Taxa310,Taxa311,Taxa312,Taxa313,Taxa314,Taxa315,Taxa316,Taxa317,Taxa318,Taxa319,Taxa320,Taxa321,Taxa322,Taxa323,Taxa324,Taxa325,Taxa326,Taxa327,Taxa328,Taxa329,Taxa330,Taxa331,Taxa332,Taxa333,Taxa334,Taxa335,Taxa336,Taxa337,Taxa338,Taxa339,Taxa340,Taxa341,Taxa342,Taxa343,Taxa344,Taxa345,Taxa346,Taxa347,Taxa348,Taxa349,Taxa350,Taxa351,Taxa352,Taxa353,Taxa354,Taxa355,Taxa356,Taxa357,Taxa358,Taxa359,Taxa360,Taxa361,Taxa362,Taxa363,Taxa364,Taxa365,Taxa366,Taxa367,Taxa368,Taxa369,Taxa370,Taxa371,Taxa372,Taxa373,Taxa374,Taxa375,Taxa376,Taxa377,Taxa378,Taxa379,Taxa380,Taxa381,Taxa382,Taxa383,Taxa384,Taxa385,Taxa386,Taxa387,Taxa388,Taxa389,Taxa390,Taxa391,Taxa392,Taxa393,Taxa394,Taxa395,Taxa396,Taxa397,Taxa398,Taxa399,Taxa400,Taxa401,Taxa402,Taxa403,Taxa404,Taxa405,Taxa406,Taxa407,Taxa408,Taxa409,Taxa410,Taxa411,Taxa412,Taxa413,Taxa414,Taxa415,Taxa416,Taxa417,Taxa418,Taxa419,Taxa420,Taxa421,Taxa422,Taxa423,Taxa424,Taxa425,Taxa426,Taxa427,Taxa428,Taxa429,Taxa430,Taxa431,Taxa432,Taxa433,Taxa434,Taxa435,Taxa436,Taxa437,Taxa438,Taxa439,Taxa440,Taxa441,Taxa442,Taxa443,Taxa444,Taxa445,Taxa446,Taxa447,Taxa448,Taxa449,Taxa450,Taxa451,Taxa452,Taxa453,Taxa454,Taxa455,Taxa456,Taxa457,Taxa458,Taxa459,Taxa460,Taxa461,Taxa462,Taxa463,Taxa464,Taxa465,Taxa466,Taxa467,Taxa468,Taxa469,Taxa470,Taxa471,Taxa472,Taxa473,Taxa474,Taxa475,Taxa476,Taxa477,Taxa478,Taxa479,Taxa480,Taxa481,Taxa482,Taxa483,Taxa484,Taxa485,Taxa486,Taxa487,Taxa488,Taxa489,Taxa490,Taxa491,Taxa492,Taxa493,Taxa494,Taxa495,Taxa496,Taxa497,Taxa498,Taxa499,Taxa500,Taxa501,Taxa502,Taxa503,Taxa504,Taxa505,Taxa506,Taxa507,Taxa508,Taxa509,Taxa510,Taxa511,Taxa512,Taxa513,Taxa514,Taxa515,Taxa516,Taxa517,Taxa518,Taxa519,Taxa520,Taxa521,Taxa522,Taxa523,Taxa524,Taxa525,Taxa526,Taxa527,Taxa528,Taxa529,Taxa530,Taxa531,Taxa532,Taxa533,Taxa534,Taxa535,Taxa536,Taxa537,Taxa538,Taxa539,Taxa540,Taxa541,Taxa542,Taxa543,Taxa544,Taxa545,Taxa546,Taxa547,Taxa548,Taxa549,Taxa550,Taxa551,Taxa552,Taxa553,Taxa554,Taxa555,Taxa556,Taxa557,Taxa558,Taxa559,Taxa560,Taxa561,Taxa562,Taxa563,Taxa564,Taxa565,Taxa566,Taxa567,Taxa568,Taxa569,Taxa570,Taxa571,Taxa572,Taxa573,Taxa574,Taxa575,Taxa576,Taxa577,Taxa578,Taxa579,Taxa580,Taxa581,Taxa582,Taxa583,Taxa584,Taxa585,Taxa586,Taxa587,Taxa588,Taxa589,Taxa590,Taxa591,Taxa592,Taxa593,Taxa594,Taxa595,Taxa596,Taxa597,Taxa598,Taxa599,Taxa600,Taxa601,Taxa602,Taxa603,Taxa604,Taxa605,Taxa606,Taxa607,Taxa608,Taxa609,Taxa610,Taxa611,Taxa612,Taxa613,Taxa614,Taxa615,Taxa616,Taxa617,Taxa618,Taxa619,Taxa620,Taxa621,Taxa622,Taxa623,Taxa624,Taxa625,Taxa626,Taxa627,Taxa628,Taxa629,Taxa630,Taxa631,Taxa632,Taxa633,Taxa634,Taxa635,Taxa636,Taxa637,Taxa638,Taxa639,Taxa640,Taxa641,Taxa642,Taxa643,Taxa644,Taxa645,Taxa646,Taxa647,Taxa648,Taxa649,Taxa650,Taxa651,Taxa652,Taxa653,Taxa654,Taxa655,Taxa656,Taxa657,Taxa658,Taxa659,Taxa660,Taxa661,Taxa662,Taxa663,Taxa664,Taxa665,Taxa666,Taxa667,Taxa668,Taxa669,Taxa670,Taxa671,Taxa672,Taxa673,Taxa674,Taxa675,Taxa676,Taxa677,Taxa678,Taxa679,Taxa680,Taxa681,Taxa682,Taxa683,Taxa684,Taxa685,Taxa686,Taxa687,Taxa688,Taxa689,Taxa690,Taxa691,Taxa692,Taxa693,Taxa694,Taxa695,Taxa696,Taxa697,Taxa698,Taxa699,Taxa700,Taxa701,Taxa702,Taxa703,Taxa704,Taxa705,Taxa706,Taxa707,Taxa708,Taxa709,Taxa710,Taxa711,Taxa712,Taxa713,Taxa714,Taxa715,Taxa716,Taxa717,Taxa718,Taxa719,Taxa720,Taxa721,Taxa722,Taxa723,Taxa724,Taxa725,Taxa726,Taxa727,Taxa728,Taxa729,Taxa730,Taxa731,Taxa732,Taxa733,Taxa734,Taxa735,Taxa736,Taxa737,Taxa738,Taxa739,Taxa740,Taxa741,Taxa742,Taxa743,Taxa744,Taxa745,Taxa746,Taxa747,Taxa748,Taxa749,Taxa750,Taxa751,Taxa752,Taxa753,Taxa754,Taxa755,Taxa756,Taxa757,Taxa758,Taxa759,Taxa760,Taxa761,Taxa762,Taxa763,Taxa764,Taxa765,Taxa766,Taxa767,Taxa768,Taxa769,Taxa770,Taxa771,Taxa772,Taxa773,Taxa774,Taxa775,Taxa776,Taxa777,Taxa778,Taxa779,Taxa780,Taxa781,Taxa782,Taxa783,Taxa784,Taxa785,Taxa786,Taxa787,Taxa788,Taxa789,Taxa790,Taxa791,Taxa792,Taxa793,Taxa794,Taxa795,Taxa796,Taxa797,Taxa798,Taxa799,Taxa800,Taxa801,Taxa802,Taxa803,Taxa804,Taxa805,Taxa806,Taxa807,Taxa808,Taxa809,Taxa810,Taxa811,Taxa812,Taxa813,Taxa814,Taxa815,Taxa816,Taxa817,Taxa818,Taxa819,Taxa820,Taxa821,Taxa822,Taxa823,Taxa824,Taxa825,Taxa826,Taxa827,Taxa828,Taxa829,Taxa830,Taxa831,Taxa832,Taxa833,Taxa834,Taxa835,Taxa836,Taxa837,Taxa838,Taxa839,Taxa840,Taxa841,Taxa842,Taxa843,Taxa844,Taxa845,Taxa846,Taxa847,Taxa848,Taxa849,Taxa850,Taxa851,Taxa852,Taxa853,Taxa854,Taxa855,Taxa856,Taxa857,Taxa858,Taxa859,Taxa860,Taxa861,Taxa862,Taxa863,Taxa864,Taxa865,Taxa866,Taxa867,Taxa868,Taxa869,Taxa870,Taxa871,Taxa872,Taxa873,Taxa874,Taxa875,Taxa876,Taxa877,Taxa878,Taxa879,Taxa880,Taxa881,Taxa882,Taxa883,Taxa884,Taxa885,Taxa886,Taxa887,Taxa888,Taxa889,Taxa890,Taxa891,Taxa892,Taxa893,Taxa894,Taxa895,Taxa896,Taxa897,Taxa898,Taxa899,Taxa900,Taxa901,Taxa902,Taxa903,Taxa904,Taxa905,Taxa906,Taxa907,Taxa908,Taxa909,Taxa910,Taxa911,Taxa912,Taxa913,Taxa914,Taxa915,Taxa916,Taxa917,Taxa918,Taxa919,Taxa920,Taxa921,Taxa922,Taxa923,Taxa924,Taxa925,Taxa926,Taxa927,Taxa928,Taxa929,Taxa930,Taxa931,Taxa932,Taxa933,Taxa934,Taxa935,Taxa936,Taxa937,Taxa938,Taxa939,Taxa940,Taxa941,Taxa942,Taxa943,Taxa944,Taxa945,Taxa946,Taxa947,Taxa948,Taxa949,Taxa950,Taxa951,Taxa952,Taxa953,Taxa954,Taxa955,Taxa956,Taxa957,Taxa958,Taxa959,Taxa960,Taxa961,Taxa962,Taxa963,Taxa964,Taxa965,Taxa966,Taxa967,Taxa968,Taxa969,Taxa970,Taxa971,Taxa972,Taxa973,Taxa974,Taxa975,Taxa976,Taxa977,Taxa978,Taxa979,Taxa980,Taxa981,Taxa982,Taxa983,Taxa984,Taxa985,Taxa986,Taxa987,Taxa988,Taxa989,Taxa990,Taxa991,Taxa992,Taxa993,Taxa994,Taxa995,Taxa996,Taxa997,Taxa998,Taxa999,Taxa1000,Taxa1001,Taxa1002,Taxa1003,Taxa1004,Taxa1005,Taxa1006,Taxa1007,Taxa1008,Taxa1009,Taxa1010,Taxa1011,Taxa1012,Taxa1013,Taxa1014,Taxa1015,Taxa1016,Taxa1017,Taxa1018,Taxa1019,Taxa1020,Taxa1021,Taxa1022,Taxa1023,Taxa1024
142-Late,0.867313637,14.94422361,173,6.448154446,E2,142,late,r,f,NA,NA,0,0,n,ControlLate,1,2,y,y,0.5475,0.421,0.9398,0.425135611,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004116008,0,0,0,0.047922532,0.011589663,0.020220904,0.026551792,0,0,0.168180313,0,0,0,0,0,0,0.082978072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006038684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274052,0,0,0,0,0.128313899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099512695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265982291,1.570796327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036593532,0,0,0,0.452560135,0,0.036629284,0.015817883,0,0,0.055690971,0,0,0,0,0,0,0,0,0.226149565,0,0.812379707,0,0,0,0,0,0,0.032325021,0,0,0,0,0,0,0,0,0,0,0.031060895,0,0.002292704,0,0,0,0.052443391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002106321,0,0.025909635,0,0.011959254,0,0,0,0,0.014527221,0,0.007601305,0,0,0,0,0,0.020186234,0,0,0,0,0,0,0,0,0,0,0.011346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084132832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815626774,0.00178891,0,0,0,0,0,0,0,0,0,0.409432908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011363881,0.0635348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184531735,0,0,0.15863188,0,0,0,0.012499379,0,0,0,0,0,0,0,0,0,0,0,1.09973937,0.471151969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161997955,0.77100679,0.189687682,0,0,0,0,0,0,0,0,0,0,0,0,0.066716148,0.450785293,0,1.570796327,0,0.149987009,0.476699167,0.420242934,0,0,0.087879025,0,0,0,0,0,0,0.175516469,0.204230644,0,0,0.130450977,0,0,0,0,0,0,0.627294544,0,0,0,0,0,0,0.082530935,0.795602953,0.512739204,0.116932961,0,0.347212288,0,0,0,0.505977368,0,0.018760119,1.570796327,0,0,0,0.041236656,0,0,0,0,0,0,0,0,0,0,0,0,0.05962362,0,0.048166771,0,0,0,0,0,0,0.214404865,0,0,0,0,0,0,0.017759277,0.008193082,0.030610236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005281802,0.011009204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013207152,0,0,0,0.042242292,0,0.045730223,0,0,0,0,0,0.023040985,0,0,0,0,0,0,0,0,0,0.000185598,0,0,0,0,0,0.002166414,0,0,0,0,0,0,0,0,0.003911353,0,0,0,0,0.008285753,0,0,0,0,0.017209262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027879051,0,0,0,0,0.00698655,0,0,0,0,0,0.018774785,0,0,0,0,0,0,0,0,0,0,0.169751402,0.764682178,0,0,0,0,0.005396554,0,0,0,0,0,0,0.000501409,0,0.013221539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510526138,0.079541211,0.712408689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014448893,0,0.031140564,0,0,0,0,0,0,0.081723591,0.004574712,0,0,0,0,0,0,0,0.127403203,0.019656929,0.052909298,0,0.006035422,0.006037773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00910422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031155945,0.214132683,0,0,0,0,0,0,0,0.004041885,0,0,0,0,0,0,0,0,0,0,0.015000563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054312412,0,0,0,0,0,0,0,0.0185564,0,0,0,0,0,0,0,0,0,0.004895059,1.570796327,0.03500715,0,0,0.002109388,0,0,0,0.006645106,0,0,0,0.084425654,0.00218275,0,0,0,0.007786508,0,0,0,0,0,0,0,0,0.006373529,0,0,0,0.010957424,0.010577903,0,0,0,0,0,0,0,0,0,0,0,0,0,1.207646581,0,0,0,0.138284921,0,0,0,0,0,0,0,1.570796327,0,0,0,0,0,0,0,0,0,0,0,0,0.039946492,0.311557218
142-Pre,0.799564852,4.705029857,30,3.923377253,E1,142,pre,r,f,NA,NA,0,0,n,ControlPre,1,2,y,y,0.7735,0.7512,0.8453,0.425135611,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019643089,0,0,0,0.04162712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01812006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002101578,0,0,0,0,0,0,0,0,0,0,0,0,0.000592511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044070474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03337484,0,0,0,0,0,0,0,0,0.013953941,0,0,0,0,0.002209336,0.025444746,0,0,0.007575256,0,0,0,0.007887899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032228995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009293359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002325819,0,0,0,0.009103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001293119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023470212,0,0.013889335,0,0,0.002564611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007905221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009699835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.570796327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024853453,0,0.003059404,0,0,0,0,0,0,0,0,0.007131341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143-Late,0.91939689,10.26274146,116,6.305206399,143L,143,late,s,f,NA,NA,0,0,n,ControlLate,1,1,y,y,0.4626,0.4064,0.9345,0.401813263,0.22124087,-0.180572392,0,0.586438443,0,0,0,0.110901349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061818048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000464109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.570796327,0,0,0,0,0,0,0,0,0,0,0,0.643501109,0,0,0,0,0,0,0,0,0,0.067933033,0,0,0,0,0,0,0.380434059,0,0,0,0,0,0,0,0,0,0.003257335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047157307,0,0,1.570796327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026153036,0,0,0,0,0,0.021871618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000347853,0,0,0,0,0,0.002291043,0,0,0,0,0,0,0,0,0,0,0.068889574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036353028,0.164430436,0,0,0,0,0,0,0.057268503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597859138,0.224595704,0,0,0.030473943,0,0.151451138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085421306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012209606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050400401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056803451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011422701,0,0,0,0,0,0,0.023085315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012912841,0,0,0,0,0,0,0,0,1.570796327,0,0,0,0,0,0.038730979,0,0,0,0,0,0.201357921,0,0,0,0.084343334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003786944,0.003005631,0,0,0,0,0,0,0.10757839,0,0,0,0,0,0,0,0.173864002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043629282,0,0.044916879,0,0,0,0.027203869,0,0,0.153891376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084596993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001301366,0,0.001201923,0,0,0,0,0,0,0,0,0,0,0,0.137103386,0,0,0.014789792,0,0,0,0,0,0,0,0,0.044223401,0.097002633,0,0,0,0,0.036991404,0,0,0,0,0.042812202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009894082,0,0.220465266,0.183926103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042429929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003919424,0,0.115672801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002932385,0,0,0.000143499,0,0,0,0,0,0,0,0,0,0.084278232,0,0,0,0,0,0,0,0,0.001615137,0,0,0,0,0,0.082648577,0,0,0,0,0,0,0,0,0,0,0,0,0.084782385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050207062,0.045733747,0.067020252,0.049819399,0,0,0,0,0,0,0,0,0,0,0,0.001741505,0,0,0,0,0.003917443,0,0,0,0,0,0,1.570796327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100284423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111857631,0,0,0,0,0
